,id,parent_id,tweet,topic,classification
127,"346    500348187656601600
Name: id, dtype: object","346    500319675797209088
Name: parent_id, dtype: object","346    Does Missouri, St. Louis County &amp; #Ferguso...
Name: tweet, dtype: object","346    ferguson
Name: topic, dtype: object",query
128,"3518    553590107807428608
Name: id, dtype: object","3518    553587672137334785
Name: parent_id, dtype: object","3518    “@SkyNewsBreak: AFP: suspected #CharlieHebdo g...
Name: tweet, dtype: object","3518    charliehebdo
Name: topic, dtype: object",support
129,"1566    524956642454941696
Name: id, dtype: object","1566    524947674164760577
Name: parent_id, dtype: object","1566    @DaveBeninger @bebeasley Careful when reportin...
Name: tweet, dtype: object","1566    ottawashooting
Name: topic, dtype: object",comment
130,"1409    524966904885428226
Name: id, dtype: object","1409    None
Name: parent_id, dtype: object","1409    BREAKING UPDATE: Canadian soldier injured at P...
Name: tweet, dtype: object","1409    ottawashooting
Name: topic, dtype: object",support
131,"3391    576327374628917248
Name: id, dtype: object","3391    576323086888361984
Name: parent_id, dtype: object","3391    @BBCDanielS @EllenBarryNYT Well, Blick is a ta...
Name: tweet, dtype: object","3391    putinmissing
Name: topic, dtype: object",support
132,"1190    525008177683636224
Name: id, dtype: object","1190    525003468659228672
Name: parent_id, dtype: object","1190    @SeanOsmar @graciestyle this matches the photo...
Name: tweet, dtype: object","1190    ottawashooting
Name: topic, dtype: object",comment
133,"1649    524966301085995008
Name: id, dtype: object","1649    524940659778920448
Name: parent_id, dtype: object","1649    “@globeandmail: Attack on Parliament: Soldier ...
Name: tweet, dtype: object","1649    ottawashooting
Name: topic, dtype: object",support
134,"4518    552795069691232258
Name: id, dtype: object","4518    552791196247269378
Name: parent_id, dtype: object","4518    @cnni  May God have mercy on our world. Not Fr...
Name: tweet, dtype: object","4518    charliehebdo
Name: topic, dtype: object",comment
135,"4333    552808137737383936
Name: id, dtype: object","4333    552806757672964097
Name: parent_id, dtype: object","4333    @USATODAY @GovtsTheProblem @AP And Francistan ...
Name: tweet, dtype: object","4333    charliehebdo
Name: topic, dtype: object",support
136,"4476    552943855021330432
Name: id, dtype: object","4476    552783667052167168
Name: parent_id, dtype: object","4476    @euronews LOL. 5 million Muslims in France, wh...
Name: tweet, dtype: object","4476    charliehebdo
Name: topic, dtype: object",comment
137,"3422    576513463738109954
Name: id, dtype: object","3422    None
Name: parent_id, dtype: object","3422    Putin reappears on TV amid claims he is unwell...
Name: tweet, dtype: object","3422    putinmissing
Name: topic, dtype: object",deny
138,"73    500386447158161408
Name: id, dtype: object","73    500381163866062848
Name: parent_id, dtype: object","73    @TPM Wow. I thought a Tweep was being sarcasti...
Name: tweet, dtype: object","73    ferguson
Name: topic, dtype: object",query
139,"4101    553227312976908289
Name: id, dtype: object","4101    553160652567498752
Name: parent_id, dtype: object","4101    @ABC Animals! Will they get their virgins in h...
Name: tweet, dtype: object","4101    charliehebdo
Name: topic, dtype: object",comment
140,"1029    499453449206239232
Name: id, dtype: object","1029    499452664053104642
Name: parent_id, dtype: object","1029    @SacJim2012 @clydetheslyde I was raised by a h...
Name: tweet, dtype: object","1029    ferguson
Name: topic, dtype: object",comment
141,"3543    553591766893727744
Name: id, dtype: object","3543    553590459688570880
Name: parent_id, dtype: object","3543    PIC RT: “@AFPphoto: Several hostages freed at ...
Name: tweet, dtype: object","3543    charliehebdo
Name: topic, dtype: object",support
142,"936    500301270532370433
Name: id, dtype: object","936    500299354499198976
Name: parent_id, dtype: object","936    @orangeseahorse @Alasscan_ - Even if not innoc...
Name: tweet, dtype: object","936    ferguson
Name: topic, dtype: object",comment
143,"2877    544284578068713473
Name: id, dtype: object","2877    544284034902528000
Name: parent_id, dtype: object","2877    @chupaDANNNj yea ill link in 2 secs im not nea...
Name: tweet, dtype: object","2877    sydneysiege
Name: topic, dtype: object",comment
144,"31    500429451323523073
Name: id, dtype: object","31    500391222075076610
Name: parent_id, dtype: object","31    Y'all --&gt; ""@andybankertv Store owner told @...
Name: tweet, dtype: object","31    ferguson
Name: topic, dtype: object",comment
145,"476    500488971080962048
Name: id, dtype: object","476    500486955692728320
Name: parent_id, dtype: object","476    @JimmyA_Shook1s @140elect u win. \n@sternshow ...
Name: tweet, dtype: object","476    ferguson
Name: topic, dtype: object",deny
146,"72    500387275767681024
Name: id, dtype: object","72    500381163866062848
Name: parent_id, dtype: object","72    @TPM @admiralmpj Those times when you laugh at...
Name: tweet, dtype: object","72    ferguson
Name: topic, dtype: object",comment
147,"2235    544374511194632192
Name: id, dtype: object","2235    None
Name: parent_id, dtype: object","2235    UPDATE: Total of 5 people have been able to ge...
Name: tweet, dtype: object","2235    sydneysiege
Name: topic, dtype: object",support
148,"2803    544279084939767808
Name: id, dtype: object","2803    544278335455776769
Name: parent_id, dtype: object","2803    Actually debate on the flag @AFP: #BREAKING Ho...
Name: tweet, dtype: object","2803    sydneysiege
Name: topic, dtype: object",comment
149,"1755    524923588701614080
Name: id, dtype: object","1755    524923462398513152
Name: parent_id, dtype: object","1755    @cmaconthehill Be safe!
Name: tweet, dtype: object","1755    ottawashooting
Name: topic, dtype: object",comment
150,"1817    524933596113801218
Name: id, dtype: object","1817    524925215235911680
Name: parent_id, dtype: object","1817    @globeandmail
Name: tweet, dtype: object","1817    ottawashooting
Name: topic, dtype: object",comment
151,"1621    524939593196793856
Name: id, dtype: object","1621    524937721383755776
Name: parent_id, dtype: object","1621    @HSolway @CBCAlerts we are with you! 🇺🇸🍁
Name: tweet, dtype: object","1621    ottawashooting
Name: topic, dtype: object",support
152,"1922    544517033644556288
Name: id, dtype: object","1922    544514570367168512
Name: parent_id, dtype: object","1922    @FoxNews @AmericaNewsroom Illegal Aliens will ...
Name: tweet, dtype: object","1922    sydneysiege
Name: topic, dtype: object",support
153,"2622    544315887491117058
Name: id, dtype: object","2622    544315524646043650
Name: parent_id, dtype: object","2622    @joeleigh41 @DailyMailAU \n in less than 24 hr...
Name: tweet, dtype: object","2622    sydneysiege
Name: topic, dtype: object",comment
154,"81    500757739480842242
Name: id, dtype: object","81    500741014181531648
Name: parent_id, dtype: object","81    @leonlohr @LisaBloom Yep!! Splitting image in ...
Name: tweet, dtype: object","81    ferguson
Name: topic, dtype: object",query
155,"1160    525057584416292867
Name: id, dtype: object","1160    525056576038518785
Name: parent_id, dtype: object","1160    @Telegraph @20committee the price we pay for a...
Name: tweet, dtype: object","1160    ottawashooting
Name: topic, dtype: object",comment
156,"3889    553508576422285312
Name: id, dtype: object","3889    553506608203169792
Name: parent_id, dtype: object","3889    @BBCBreaking Don't deny them their just reward...
Name: tweet, dtype: object","3889    charliehebdo
Name: topic, dtype: object",comment
157,"4013    553184482241814530
Name: id, dtype: object","4013    None
Name: parent_id, dtype: object","4013    I am still confused as to why these ""highly tr...
Name: tweet, dtype: object","4013    charliehebdo
Name: topic, dtype: object",deny
158,"2947    544333165612269569
Name: id, dtype: object","2947    544277459500556288
Name: parent_id, dtype: object","2947    @Richard_Maunder @DailyMailAU okay… just becau...
Name: tweet, dtype: object","2947    sydneysiege
Name: topic, dtype: object",comment
159,"3623    553549149787140096
Name: id, dtype: object","3623    553548567420628992
Name: parent_id, dtype: object","3623    @ShirazMaher @intelwire Not so much separated....
Name: tweet, dtype: object","3623    charliehebdo
Name: topic, dtype: object",comment
160,"355    500406172155777025
Name: id, dtype: object","355    500405555282726912
Name: parent_id, dtype: object","355    @Tom_sveb @spants And there was a struggle ins...
Name: tweet, dtype: object","355    ferguson
Name: topic, dtype: object",support
161,"4298    552818286803443713
Name: id, dtype: object","4298    552814494381256704
Name: parent_id, dtype: object","4298    @SputnikInt @Ironwand #RIP French dhimmi govt ...
Name: tweet, dtype: object","4298    charliehebdo
Name: topic, dtype: object",comment
162,"2721    544293447717650432
Name: id, dtype: object","2721    544287209730236416
Name: parent_id, dtype: object","2721    @BuzzFeedOz @TFG411 @cberkman My heart and pra...
Name: tweet, dtype: object","2721    sydneysiege
Name: topic, dtype: object",comment
163,"4137    553010394327834625
Name: id, dtype: object","4137    553009820409024512
Name: parent_id, dtype: object","4137    @No_Idteaots @Mama4Obama1 @JeffersonObama  Mus...
Name: tweet, dtype: object","4137    charliehebdo
Name: topic, dtype: object",comment
164,"2373    544345919575949312
Name: id, dtype: object","2373    544345414670249985
Name: parent_id, dtype: object","2373    @ehammonds @Mr_Odin @Uber_Sydney @AndrewCrow B...
Name: tweet, dtype: object","2373    sydneysiege
Name: topic, dtype: object",comment
165,"1334    524973155014946816
Name: id, dtype: object","1334    524971804096737280
Name: parent_id, dtype: object","1334    @DaryusAzad @CBCAlerts @CBCNews @JustinTrudeau...
Name: tweet, dtype: object","1334    ottawashooting
Name: topic, dtype: object",deny
166,"2822    544272691260178432
Name: id, dtype: object","2822    544271362022338560
Name: parent_id, dtype: object","2822    @Andrew_Denney @jessradio ""islamic flag""\n#hea...
Name: tweet, dtype: object","2822    sydneysiege
Name: topic, dtype: object",comment
167,"912    500302378931716096
Name: id, dtype: object","912    500301396764532736
Name: parent_id, dtype: object","912    @orangeseahorse There are pics of ""strong arm ...
Name: tweet, dtype: object","912    ferguson
Name: topic, dtype: object",comment
168,"2734    544282548197916672
Name: id, dtype: object","2734    544282227035869184
Name: parent_id, dtype: object","2734    @PzFeed I want some lindt chocolates now
Name: tweet, dtype: object","2734    sydneysiege
Name: topic, dtype: object",comment
169,"1041    499371743773863936
Name: id, dtype: object","1041    499368931367608320
Name: parent_id, dtype: object","1041    @clydetheslyde Thanks 4 going where many of us...
Name: tweet, dtype: object","1041    ferguson
Name: topic, dtype: object",comment
170,"1792    524996775049191424
Name: id, dtype: object","1792    524938764616204290
Name: parent_id, dtype: object","1792    @tdgecas @Henderburn ""professional, adjective:...
Name: tweet, dtype: object","1792    ottawashooting
Name: topic, dtype: object",comment
171,"3404    576324695420743680
Name: id, dtype: object","3404    576319832800555008
Name: parent_id, dtype: object","3404    @russian_market @L0gg0l of course,keep dreaming
Name: tweet, dtype: object","3404    putinmissing
Name: topic, dtype: object",comment
172,"1605    524937325932212224
Name: id, dtype: object","1605    524936619879849985
Name: parent_id, dtype: object","1605    @Ahmed__Hussain_ @ummsalama15_ There is no med...
Name: tweet, dtype: object","1605    ottawashooting
Name: topic, dtype: object",comment
173,"1947    544520557803225088
Name: id, dtype: object","1947    544520273718812672
Name: parent_id, dtype: object","1947    @Angus_OL @vanilIapayne THATS THE LADY FROM TH...
Name: tweet, dtype: object","1947    sydneysiege
Name: topic, dtype: object",comment
174,"3825    553820631087988736
Name: id, dtype: object","3825    553512735192141826
Name: parent_id, dtype: object","3825    @SkyNewsBreak no shit #JeSuisCharlie
Name: tweet, dtype: object","3825    charliehebdo
Name: topic, dtype: object",comment
175,"571    500324150519808000
Name: id, dtype: object","571    500312223471120384
Name: parent_id, dtype: object","571    @MrLewis915 but because of the training that c...
Name: tweet, dtype: object","571    ferguson
Name: topic, dtype: object",query
176,"2614    544292377897488384
Name: id, dtype: object","2614    544292129972170752
Name: parent_id, dtype: object","2614    @TheAnonMessage ISIS flag supposedly put in wi...
Name: tweet, dtype: object","2614    sydneysiege
Name: topic, dtype: object",comment
