,id,parent_id,parent_tweet,tweet,topic,classification
161,552818286803443713,552814494381256704,UPDATE: CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer,"RIP French dhimmi govt is doing everything to protect muslims. Dont worry, more innocents will follow this brave man!",charliehebdo,comment
162,544293447717650432,544287209730236416,"Sydney Opera House evacuated, concourse deserted SydneySiege (via",My heart and prayers go out to the good people of Sydney and Australia.  nyc,sydneysiege,comment
163,553010394327834625,553009820409024512,I'll give you that.,Muslims have been given opportunity to reform and they refuse to do it.Where are the  billion.,charliehebdo,comment
164,544345919575949312,544345414670249985,".Mr_Odin No, they presumed their customers weren't economic illiterates. They presumed wrong.",Being literate in economics is out of favor these days. Bad for politics.,sydneysiege,comment
165,524973155014946816,524971804096737280,Afghanistan is the only country needed help,"Rather then point fingers, why don't you stand united with the rest of Canadians.",ottawashooting,deny
166,544272691260178432,544271362022338560,"Black Islamic flag being held up in window of lindt chocolate store in Martin Place, Sydney - hostages inside.","""islamic flag"" headdesk",sydneysiege,comment
167,500302378931716096,500301396764532736,It's a LIE. Police originally said confrontation started b/c cop told Michael to get out of street &amp; walk on sidewalk.,"There are pics of ""strong arm robbery"" clothing description/size of assailant similar BUT cop deadly force? No!",ferguson,comment
168,544282548197916672,544282227035869184,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag",I want some lindt chocolates now,sydneysiege,comment
169,499371743773863936,499368931367608320,"Currently the FoxNews website has zero, repeat, ZERO coverage of the Ferguson protests, probably due to lack of cowboy hats.","Thanks  going where many of us don't care to wonder . No surprises, but really no articles ""he ran at my car really fast.""",ferguson,comment
170,524996775049191424,524938764616204290,don't have to give cpr. Other ways to help. But yeah keep looking for profit. Great professionalism.,"""professional, adjective: engaged in a specified activity as one's main paid occupation rather than as a pastime""",ottawashooting,comment
171,576324695420743680,576319832800555008,Hoppla! Swiss Rumors: Putin absence due to girlfriend Alina giving birth in Ticino,"of course,keep dreaming",putinmissing,comment
172,524937325932212224,524936619879849985,"journalists are not innocent, hence the media blackout against IS by US. Journalism is a crime",There is no media blackout against IS in the US. Please open a newspaper for a change.,ottawashooting,comment
173,544520557803225088,544520273718812672,Police confirm that sydneysiege is finally over. Two people reportedly injured after suffering gunshot wounds,THATS THE LADY FROM THE VIDEO,sydneysiege,comment
174,553820631087988736,553512735192141826,Update - AFP: an unnamed police source says the killing of the policewoman in Paris on Thursday is linked to the CharlieHebdo attack,no shit JeSuisCharlie,charliehebdo,comment
175,500324150519808000,500312223471120384,"it STARTED as a race issue, then people tried to SWAY it to an issue of militarization, dont get it twisted",but because of the training that cops receive now is more military in manner they react overly aggressive towards us (non-cop),ferguson,query
176,544292377897488384,544292129972170752,BREAKING ALERT: Preliminary reports indicate perpetrators appear to be members of ISIS. SydneySiege,ISIS flag supposedly put in window.,sydneysiege,comment
177,500274502652411904,500270780832174080,Police in Ferguson plan to release name of officer who shot unarmed teen Michael Brown:,I WILL KEEP THE BROWN FAMILY IN PRAYERS!,ferguson,comment
178,500405250755690496,500404864443105280,Did you see him stand ' away and get shot? No. A few people who have a problem with cops did.,do you not even have a basic understanding why people mistrust police?,ferguson,comment
179,544521204401729536,544515538383564801,"Haron Monis,Hostage-taker in Sydney: Fled Iran ,suspect in ex-wife killing, sex assaults",Is he consider as terrorist or just a criminal person as his faith not Sunni Islam ?,sydneysiege,query
180,544284075721494528,544282227035869184,"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag","“PzFeed: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag",sydneysiege,support
181,553471188530249730,553461741917863936,Rural region of northern France searched in hunt for CharlieHebdo gunmen - latest updates,JeSuisAhmed JeNeSuisPasCharlie,charliehebdo,comment
182,500318691909959681,500317848536096768,"it's not race were all targeted by the governments, cops, swat, FBI, they'll silence anyone who'll try to tell the truth","of course , however please do not try and compare it to hundreds of years of systemic oppression of a whole people",ferguson,deny
183,500384077481259008,500380753272635392,I see a lot of people making assumptions with limited facts. We haven't even seen an autopsy report.,autopsy report SPOILER alert: died from multiple gunshot wounds,ferguson,support
184,553185239791857664,553184482241814530,"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car. CharlieHebdo",".juliamacfarlane ""Highly trained"" by secret services…",charliehebdo,comment
185,524973649527193601,524969503499616256,are you for real?,"we follow our Allies, we need them and they need us.",ottawashooting,comment
186,544287503310528513,544286846780723200,Talk talk we need action toigh action.,justification to NOT permit jihadists return to Aus/UK - they cannot be trusted!,sydneysiege,comment
187,544762521974890496,544469733488074752,“onewaymule: I'm fascinated by Ray Hadley's role in sydneysiege. Genuine intermediary or opportunistic blowhard?” Door B,Doing what Hadley does best,sydneysiege,comment
188,544281262371119104,544277972597755904,So it's not ISIS but Islam in general. Much better... leftards better think up a new word islamaphobia,Islamanausea,sydneysiege,comment
189,544273878668050432,544272537341812736,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window,If they only knew that ISIS was created by the American government.,sydneysiege,comment
190,544315302901608448,544314234541469696,Uber intros surge pricing in downtown Sydney during hostage siege,“mashable: Uber intros surge pricing in downtown Sydney during hostage siege disgusting,sydneysiege,comment
191,500303952391331843,500302889429241856,"Alasscan it's a lie. Pics are fake. No robbery was reported! If true, police would have said it last week to stop riots",".orangeseahorse - Even if robbery took place &amp; stop legal, actions after st &amp; d shot &amp; after MikeBrown put HandsUp = MURDER",ferguson,comment
192,544347670630785026,544331615812345856,so free or surge pricing? confused,Uber is covering the cost of all rides.,sydneysiege,comment
193,500359435911716864,500358464325947393,"So if someone was coming at you and beating the fuck out of you threating your life, you wouldnt shoot them if you could?",if i were a cop &amp; he was unarmed ummm hello .. So he must've left his taser in the car ... ?,ferguson,comment
194,524965546379739136,524965141268692993,Sure but in how many years has this happened? This is extremely unusual.,In historical terms this is a blip. Screw those losers.,ottawashooting,comment
195,544394097340207104,544393459126521856,just send em a Bart Simson flag w/themiddle finger and a bullet,coffee anyone??,sydneysiege,comment
196,499612545909415938,None,,"Nearly k blacks were murdered last yr--almost all by other blacks. A tiny % were unarmed-killed-by-cop. Where's Al, Jesse? tcot ferguson",ferguson,support
197,500415054559203329,500407571153694720,"dude, come on. This rogue cop apparently thought he was Judge Dredd and murdered an unarmed kid.",So no matter that evidence comes out during the investigation that's what you're going with?,ferguson,support
198,524936215637000192,524935485370929152,Shooting in Canadian parliament comes day after ISIS-inspired radical drove in Canadian soldier. Also reports of shooting at War memorial/,"Cue the ""we won't be cowed by such dastardly acts"" speechs. *yawn*",ottawashooting,comment
199,552793785747660801,552792802309181440,CharlieHebdo -  dead including  police in Paris shooting. Photo AFP,Et merde. “AFPphoto: CharlieHebdo -  dead including  police in Paris shooting. Photo AFP,charliehebdo,support
200,544282085763346432,544278985249550337,Geoblock lifted on ABCNews. Streaming coverage of the Martin Place siege in Sydney here,Put the geoblock back on! We can have coverage once they're out. Don't broadcast police movements!,sydneysiege,comment
201,524961388532228098,524952883343925249,Watch video showing gunfire inside Canada's parliament in Ottawa,this is crazy...,ottawashooting,support
202,524935485370929152,None,,Shooting in Canadian parliament comes day after ISIS-inspired radical drove in Canadian soldier. Also reports of shooting at War memorial/,ottawashooting,support
203,524979653027856385,524976163391696896,i wnt blame u fr saying this..bt u forgot hw many ppl's lives are being saved by these men...!!!,America BRITTIAN had supplied these men in Syria with the weapons to start with and now they are bombing them. Hmmmm hypocrisy,ottawashooting,comment
